,Maintenance_flag,Speed_sensor,Vibration,Engine_Load,Coolant_Temp,Intake_Pressure,Engine_RPM,Speed_OBD,Intake_Air,Flow_Rate,Throttle_Pos,Voltage,Ambient,Accel,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost,Trip_Distance,Litres_Per_km,Accel_Ssor_Total,CO2,Trip_Time,CO_emission,HC_emission,PM_emission,NOx_emission,CO2_emission,Fuel_level,Oil_life,Vibration_alert,VibrationAlert_Total,Vibration_Recent,Turbo_alert,Emission_alert,Fog_control,Engine_control,fleetid,truckid
90,0,103,245.406103,38.82353,89,113,1275.5,103,9,22.83,80.0,14.1,8,14.901961,85,105.48119,9.487317359,48.82472675,326.1,298,2.320604,0.6459373434357787,2.096426,0.027695,55.450424,8109,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
91,0,30,249.46702,22.745098,88,109,1190.5,30,13,19.55,69.803925,14.12,9,30.980392,84,30.38419,8.924763359,48.96885275,85.4,144,1.740453,0.9776724174547794,3.679444,0.004144,97.321236,11192,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
92,0,114,244.794184,0.0,86,117,1385.5,114,10,26.16,80.0,14.22,8,14.901961,84,118.908035,8.218194763,48.65592634,302.4,362,2.900755,0.5901305838360305,0.0,0.00057,0.0,7764,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
93,0,98,245.684248,71.37255,87,174,1568.0,98,10,46.3,80.0,14.16,8,45.09804,84,95.43624,8.126220763,48.71194834,297.5,385,11.167906,0.5816797905545649,8.651135,0.030316,228.82237,7716,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
94,0,59,247.853779,80.78432,88,130,1430.0,59,9,27.61,80.0,14.26,7,14.901961,85,60.228092,8.862557615,48.69927648,282.1,784,4.786245,0.009999526344809691,8.34606,-0.059631,220.75313,3392,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0021X1
95,0,105,245.294845,49.80392,89,112,1297.5,105,9,22.58,80.0,14.16,8,14.901961,85,107.8949,8.118727859,48.12851504,354.7,154,2.175566,0.9475156500962976,2.622804,0.019287,69.37313,10659,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
96,0,87,246.296167,76.07843,88,139,1373.5,87,11,32.16,80.0,14.24,9,14.901961,83,89.784,8.405275075,48.84824352,297.9,434,6.091585,0.3992443010552389,7.376541,-0.040225,195.10938,6704,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
97,0,13,250.412713,39.607845,86,117,1284.5,13,14,21.55,66.27451,14.14,9,33.333332,83,0.0,7.750092763,48.73360834,0.0,140,2.900755,0.9772828602268552,19.28887,0.010207,,11182,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0271X1
98,0,54,248.131924,44.313725,88,115,1339.5,54,10,23.83,79.60784,14.24,8,14.901961,85,55.944,8.034637859,48.21792704,112.4,156,2.61068,0.9661512809188659,4.003375,0.026323,105.88921,10818,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
99,0,0,251.13589,18.431374,88,106,691.5,0,10,9.27,67.84314,14.32,6,14.901961,83,0.0,7.434390275,48.19835004,0.0,158,1.30534,1.0,,0.038185,,11699,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0301X1
100,0,109,245.072329,10.588236,90,116,1342.5,109,11,25.33,80.0,14.08,9,14.901961,87,114.6602,8.546401075,48.80356752,290.4,463,2.755716,0.40981653509230553,0.0,-0.009526,16.464815,6768,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
101,0,100,245.57299,0.0,88,109,1229.5,100,8,21.24,80.0,13.98,7,21.568628,85,101.98851,8.537703675,47.09260554,245.0,357,1.740453,0.546863177277879,0.0,0.001041,0.0,7498,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
102,0,109,245.072329,50.588238,87,113,1377.0,109,7,24.88,80.0,14.2,6,14.901961,83,111.60009,8.889507359,48.95095475,39.7,138,2.320604,0.7459075310208612,2.671315,0.02276,70.656235,8705,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0681X1
103,0,88,246.240538,33.72549,83,106,1377.5,88,11,22.3,77.254906,14.14,9,14.901961,81,85.03237,9.63043686,48.64697343,311.1,435,1.30534,0.37814645930235763,2.079666,-0.024449,55.007126,6581,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0141X1
104,0,110,245.0167,64.70589,88,120,1384.0,110,7,25.13,80.0,14.12,6,14.901961,83,112.14097,8.868555359,48.93446075,39.6,141,3.335867,0.7481169363118,3.808331,0.031602,100.73029,8718,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0681X1
105,0,27,249.633907,0.0,88,109,1075.0,27,9,12.49,80.0,14.16,7,14.901961,84,34.92007,9.097341359,48.94607075,77.4,141,1.740453,0.9892271021974474,0.0,0.013823,0.0,11429,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
106,0,113,244.849813,47.45098,89,112,1393.0,113,10,23.63,80.0,14.16,8,14.901961,87,116.460045,8.148738763,48.70138834,310.3,383,2.175566,0.5833961509289469,2.426713,-0.020011,64.186516,7727,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
107,0,117,244.627297,58.039215,92,116,1464.5,117,11,25.44,72.94118,14.16,9,14.901961,88,121.24812,8.520895075,48.80941752,287.9,457,2.755716,0.4078697724572975,3.106964,-0.009438,82.17915,6758,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
108,0,101,245.517361,12.941176,88,108,1253.5,101,11,20.27,80.0,14.02,9,14.901961,86,105.22822,7.285068763,48.45400234,355.0,538,1.595415,0.36185311878629633,2.392187,-0.018227,63.273304,6474,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0351X1
109,0,99,245.628619,0.0,89,113,1207.0,99,9,22.05,80.0,14.2,8,14.901961,86,102.89226,9.586761359,48.75959075,315.0,280,2.320604,0.6555075095954979,0.0,-0.190929,0.0,8172,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
110,0,113,244.849813,34.11765,87,111,1399.5,113,9,24.33,80.0,14.14,7,14.901961,85,114.62456,8.502655727,48.65812467,31.0,152,2.030529,0.7098489517578492,1.787627,-0.052039,47.282707,8506,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
111,0,147,242.958427,43.52941,88,120,1806.5,147,10,33.38,75.29412,14.14,7,14.901961,84,151.38,10.18776562,48.46971648,293.1,427,3.335867,0.1659245973916668,2.856338,-0.029021,75.5501,4327,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
112,0,136,243.570346,64.70589,89,134,1698.5,136,11,37.44,80.0,14.14,9,35.294117,87,140.76056,8.431459075,48.93854952,271.7,497,5.366396,0.46149214576775444,4.407017,0.017765,116.56552,7042,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
113,0,96,245.795506,0.784314,89,105,1176.0,96,11,19.33,80.0,14.18,7,14.901961,88,98.49601,8.918977794,49.35409577,275.6,791,1.160302,0.01726680712561642,1.787843,-0.04009,47.28842,3462,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
114,0,101,245.517361,73.333336,90,136,1616.5,101,10,37.13,80.0,14.26,7,47.058823,85,101.01606,8.810293727,48.20503467,307.6,286,5.656471,0.6411834488159274,4.455172,-0.028336,117.83923,8079,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0211X1
115,0,118,244.571668,53.333336,88,115,1485.5,118,11,26.22,75.68628,14.12,9,14.901961,84,123.12052,9.78259086,48.61061943,283.8,421,2.61068,0.389040642401533,2.687305,0.008631,71.07918,6644,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0141X1
116,0,91,246.073651,0.0,85,117,1383.5,91,8,25.83,80.0,14.22,8,14.901961,84,95.008606,8.899341675,47.09030754,322.3,319,2.900755,0.5180991153906491,0.0,0.073137,0.0,7307,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
117,0,146,243.014056,17.254902,88,117,1783.0,146,10,33.49,80.0,14.18,7,14.901961,84,149.90524,10.19693362,48.46704048,294.3,424,2.900755,0.1665178888989154,0.0,0.013234,25.764519,4330,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
118,0,104,245.350474,71.76471,89,127,1319.0,104,9,24.16,80.0,14.16,8,14.901961,85,103.68202,7.789914763,48.05172634,354.5,151,4.351131,0.9460940021890488,4.027904,0.042022,106.53798,10651,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
119,0,42,248.799472,46.666668,88,109,1346.5,42,10,22.77,79.60784,14.04,8,29.019608,84,40.284576,9.068451359,48.94993475,75.7,148,1.740453,0.9873604572290785,5.468036,0.041279,144.62946,11396,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
120,0,104,245.350474,13.333334,90,160,1608.5,104,10,23.99,80.39216,14.12,7,35.294117,86,108.036095,8.445487727,48.16440267,314.9,287,9.137377,0.6415952388384975,0.0,0.034163,20.267725,8082,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
121,0,71,247.186231,0.0,87,112,1092.0,71,10,19.05,80.0,14.18,8,14.901961,85,80.10007,9.379695675,47.15766354,298.8,386,2.175566,0.1953789562788966,0.0,-0.007635,0.0,4498,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0361X1
122,0,94,245.906764,79.60784,88,134,1176.5,94,9,24.19,80.0,14.22,7,14.901961,84,97.30853,9.067221675,47.26527954,305.4,408,5.366396,0.1713861885899365,5.241727,-0.048359,138.64359,4358,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0361X1
123,0,86,246.351796,0.0,79,109,1321.5,86,9,22.74,80.0,14.24,7,14.901961,79,91.584175,9.26168886,49.23278343,318.3,651,1.740453,0.06139560653821563,0.0,0.004763,0.0,3788,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
124,0,95,245.851135,55.294117,87,111,1190.0,95,8,19.74,80.0,14.16,8,14.901961,81,112.82446,9.720747359,48.55016675,49.9,169,2.030529,0.685943295683716,2.823391,0.019496,74.678635,8372,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
125,0,100,245.57299,26.666668,84,114,1244.5,100,11,21.38,78.43137,14.14,9,14.901961,82,104.119194,7.246896763,48.35467234,328.7,457,2.465641,0.37235882502352774,1.267502,-0.021735,33.525417,6540,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0351X1
126,0,113,244.849813,34.11765,87,140,1500.5,113,10,41.3,80.0,14.14,7,14.901961,85,119.12401,8.520697794,49.51712177,30.5,155,6.236622,0.7093878629297602,4.242958,-0.111175,112.22616,8503,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0781X1
127,0,162,242.123992,75.29412,90,198,2007.5,162,11,81.99,80.0,14.06,6,45.09804,90,166.32066,7.851558763,48.45677434,24.3,156,14.648811,0.8160317554815638,9.508079,0.00563,251.48851,9387,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0061X1
128,0,82,246.574312,2.745098,82,105,1283.0,82,9,20.63,80.0,14.16,7,14.901961,81,84.132,9.28557486,49.16652543,17.5,762,1.160302,0.05412741597553101,0.0,-0.020282,0.0,3735,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
129,0,129,243.959749,23.92157,81,113,1587.5,129,10,28.8,80.0,14.06,8,14.901961,80,133.38016,9.591935615,48.47185248,259.0,541,2.320604,0.1250424683337623,1.302567,-0.060681,34.45286,4127,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
130,0,89,246.184909,29.803923,83,133,1650.0,89,9,32.19,80.0,14.18,8,20.784313,80,90.00121,8.769013727,48.38300067,357.5,165,5.221359,0.675622616335941,2.6231,-0.102411,69.38094,8303,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
131,0,77,246.852457,70.588234,89,130,1435.0,77,10,23.74,80.0,14.16,6,33.72549,87,77.90407,8.955893615,48.68438448,283.7,779,4.786245,0.0035785132947277905,8.258969,-0.014635,218.44958,3340,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0021X1
132,0,19,250.078939,59.215687,86,124,1423.5,19,12,29.52,72.94118,12.9,8,34.11765,81,1.188,9.286997771,48.23194973,100.2,150,3.916019,0.9858125770862449,30.105852,0.002469,796.29926,11368,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0551X1
133,0,100,245.57299,0.0,89,109,1226.5,100,8,22.16,80.0,14.16,7,14.901961,85,103.6081,8.550489675,47.08875954,245.8,357,1.740453,0.5461720842187359,0.0,0.087817,0.0,7492,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
134,0,109,245.072329,86.27451,86,207,1771.5,109,10,58.58,80.39216,14.16,8,47.058823,85,112.82428,8.742467771,47.92366373,352.7,425,15.954151,0.49851509382154047,11.67889,-0.032557,308.90643,7193,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0771X1
135,0,112,244.905442,0.0,90,109,1371.5,112,11,24.86,80.0,14.22,9,14.901961,88,117.61225,8.862571075,48.66592752,288.8,505,1.740453,0.435442759282007,0.0,-0.093778,0.0,6909,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
136,0,30,249.46702,41.960785,88,110,1310.0,30,11,21.69,77.64706,14.24,7,31.37255,85,28.765823,9.111183359,48.93518675,72.3,163,1.88549,0.9914640283901983,7.399609,0.021179,195.71951,11505,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
137,0,20,250.02331,20.784313,87,119,1172.5,20,12,19.8,72.94118,14.26,8,14.901961,84,22.070934,7.992289859,48.20593304,130.6,154,3.19083,0.9692121283249613,5.006953,0.062346,132.43382,10895,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
138,0,157,242.402137,21.960785,91,134,1941.5,157,14,36.05,80.0,14.08,8,27.450981,87,161.45999,9.949427615,48.49227648,273.0,437,5.366396,0.14958650697947698,1.224168,0.027829,32.379223,4260,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
139,0,154,242.569024,53.333336,90,151,1895.0,154,12,57.38,79.60784,14.12,9,34.901962,89,156.67207,8.493763075,48.94528152,289.7,492,7.832037,0.46592124825712805,6.778852,-0.013631,179.3005,7061,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
140,0,96,245.795506,1.960784,81,109,1200.5,96,9,19.61,80.0,14.12,8,25.882353,79,99.97202,8.969117615,48.67164048,254.9,473,1.740453,0.13390903193351442,0.0,-0.056919,13.833798,4174,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0101X1
141,0,92,246.018022,5.882353,90,112,1124.5,92,9,19.13,79.60784,14.1,7,16.470589,85,93.96003,9.390369359,48.88431875,296.9,283,2.175566,0.6368499871464879,3.063538,0.007887,81.03053,8049,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
142,0,85,246.407425,26.27451,88,111,1321.5,85,10,22.91,80.0,14.18,8,29.803923,84,87.12145,8.129473859,48.19906304,345.7,140,2.030529,0.9545832337548638,2.160732,0.02849,57.15131,10709,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
143,0,118,244.571668,0.0,88,118,1443.0,118,10,27.33,80.0,14.16,9,34.901962,86,128.05208,8.958229075,48.64119552,293.5,503,3.045792,0.44243602513340663,0.0,-0.048009,0.0,6945,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
144,0,147,242.958427,0.0,91,134,1812.0,147,16,38.94,80.0,14.18,8,14.901961,90,155.62834,8.728327075,49.27084752,340.8,419,5.366396,0.5049408832264822,0.0,0.319201,0.0,7222,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
145,0,94,245.906764,93.333336,89,137,1190.5,94,8,23.88,80.0,14.16,7,14.901961,84,97.16961,8.839953675,47.04023754,323.0,305,5.80151,0.5246414705987212,6.010355,-0.039332,158.97377,7352,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
146,0,2,251.024632,27.450981,88,107,735.5,2,11,9.72,65.882355,14.36,8,14.901961,85,3.781542,7.200690275,48.25411404,64.0,160,1.450378,0.9823707016573324,32.480843,-2.6e-05,,11274,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0301X1
147,0,25,249.745165,28.62745,86,119,1423.5,25,11,28.83,78.82353,14.02,8,32.156864,83,3.45675,9.287309771,48.23204573,75.4,151,3.19083,0.9858696658990951,17.152676,0.016286,453.68796,11370,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0551X1
148,0,90,246.12928,18.82353,90,106,1401.5,90,10,23.97,80.0,14.18,6,32.156864,86,94.71603,8.924879615,48.68922048,284.7,783,1.30534,0.00555672026589737,2.033001,-0.039743,53.77284,3356,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0021X1
149,0,99,245.628619,0.0,89,106,1198.5,99,9,19.47,80.0,14.24,7,14.901961,86,95.68201,9.091489794,49.30961177,329.3,806,1.30534,0.03088101059480794,0.0,-0.07373,0.0,3557,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
150,0,83,246.518683,47.84314,82,108,1312.5,83,11,21.55,80.0,14.26,9,14.901961,81,85.716,7.205544763,48.32835034,305.6,437,1.595415,0.3762839652138075,2.972283,-0.111097,78.61684,6568,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0351X1
151,0,8,250.690858,54.11765,87,109,997.0,8,14,13.58,57.64706,12.26,9,30.19608,81,0.0,8.918391359,48.96944075,0.0,140,1.740453,0.9772387926671353,37.44752,0.028021,,11179,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
152,0,110,245.0167,83.52941,86,140,1752.5,110,12,55.05,80.0,14.08,7,43.137257,84,112.6802,8.093701859,47.91523304,315.1,612,6.236622,0.07055983939620503,12.944985,0.042875,342.39462,3854,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0701X1
153,0,93,245.962393,83.52941,90,115,1481.5,93,8,23.16,79.60784,14.18,7,46.27451,87,96.551994,8.717703675,47.04547554,237.3,341,2.61068,0.534047989743119,0.0,0.028395,18.651909,7419,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
154,0,41,248.855101,3.921569,88,111,1272.0,41,11,23.13,79.60784,14.04,7,14.901961,85,45.108227,9.128439359,48.93362675,78.3,162,2.030529,0.9925938637600499,2.236477,0.017173,59.154766,11524,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
155,0,114,244.794184,29.019608,85,107,1412.0,114,9,23.58,80.0,14.12,8,14.901961,83,118.72865,8.270778763,48.63325234,281.0,339,1.450378,0.5942343255812526,1.460809,0.095874,38.63838,7788,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
156,0,129,243.959749,0.0,83,118,1581.5,129,10,29.99,80.0,14.18,8,14.901961,82,136.26122,9.499835615,48.47090448,291.6,621,3.045792,0.11876611060229657,0.0,-0.055058,0.0,4096,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
157,0,114,244.794184,14.117647,89,119,1398.0,114,10,25.47,80.0,14.22,8,14.901961,86,116.92808,8.165142763,48.68506834,327.0,376,3.19083,0.5853812381255695,0.0,-0.034003,20.720133,7738,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
158,0,120,244.46041,66.27451,90,126,1483.0,120,13,26.66,80.0,14.08,9,14.901961,89,123.94918,8.600893075,48.78371952,306.2,475,4.206095,0.4141497693162756,3.617005,-0.088356,95.66971,6791,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
159,0,114,244.794184,0.392157,88,118,1394.5,114,10,26.16,80.0,14.16,8,14.901961,86,114.589264,8.173074763,48.67611634,326.9,378,3.045792,0.5864675176880078,0.0,0.100576,0.0,7744,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
160,0,114,244.794184,37.64706,85,108,1413.5,114,9,24.22,80.0,14.16,8,14.901961,83,118.548256,8.265000763,48.63301834,296.2,342,1.595415,0.5940909780740862,2.112431,0.061073,55.87377,7786,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
161,0,118,244.571668,0.0,89,118,1455.0,118,10,27.91,80.0,14.16,8,14.901961,87,129.92401,8.955529075,48.64178352,295.1,502,3.045792,0.4423037087315121,0.0,-0.005377,0.0,6944,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
162,0,119,244.516039,75.29412,87,159,1513.5,119,11,40.11,80.0,14.12,8,30.980392,87,119.48465,9.341267615,48.55216248,296.4,659,8.99234,0.1049891130382944,5.732989,0.019485,151.63747,4028,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
163,0,40,248.91073,50.980392,88,138,1572.5,40,12,39.19,80.0,14.26,8,14.901961,85,38.989063,9.208583771,48.21801773,73.1,153,5.946547,0.9803797008785023,23.323177,0.047282,616.89764,11239,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0551X1
164,0,121,244.404781,76.07843,92,140,1498.0,121,11,30.19,80.0,14.12,8,14.901961,88,116.93092,9.262623675,47.18352954,288.5,383,6.236622,0.18723060861052823,4.778748,-0.035648,126.39781,4449,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0361X1
165,0,128,244.015378,5.490196,87,121,1578.0,128,11,30.08,80.0,14.06,8,14.901961,85,134.20837,9.388889615,48.51268848,326.4,631,3.480905,0.11028887678499909,0.0,-0.037098,0.0,4054,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
166,0,34,249.244504,27.058825,87,117,1074.5,34,9,17.66,79.60784,14.08,7,28.235294,84,36.108017,9.171711359,48.92415275,74.6,163,2.900755,0.9956482858316311,1.166902,0.023114,30.864542,11579,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
167,0,105,245.294845,5.098039,87,134,1611.0,105,11,31.24,80.0,14.16,9,14.901961,86,104.1481,8.779879075,48.68759952,301.4,485,5.366396,0.42963397257451147,3.89432,-0.036491,103.00469,6873,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
168,0,103,245.406103,0.0,87,114,1242.0,103,9,23.13,80.0,14.18,8,14.901961,84,107.26503,9.612027359,48.74061875,314.3,270,2.465641,0.6581078936485455,0.0,-0.102065,0.0,8188,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
169,0,62,247.686892,41.568626,89,119,1487.5,62,10,26.44,80.0,14.22,7,32.941177,85,63.540005,8.845127615,48.70251048,291.1,788,3.19083,0.01126907009431543,3.909855,-0.023776,103.415596,3405,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0021X1
170,0,88,246.240538,0.0,89,111,1348.0,88,10,23.88,80.0,14.22,6,14.901961,86,89.676254,8.765413794,49.36253177,284.6,784,2.030529,0.0070880537508230534,0.0,0.091981,0.0,3366,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
171,0,107,245.183587,77.254906,90,131,1327.0,107,9,25.91,80.0,14.16,7,14.901961,85,109.83699,7.741644763,48.43528834,0.0,158,4.931282,0.9066413110457242,4.821662,0.03106,127.53286,10369,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
172,0,113,244.849813,44.705883,87,109,1404.0,113,11,23.47,77.64706,14.12,9,14.901961,83,116.27999,9.72301686,48.62020743,283.4,416,1.740453,0.3849635686376125,2.308378,-0.03082,61.05657,6622,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0141X1
173,0,35,249.188875,30.19608,87,115,1110.5,35,9,18.69,78.039215,14.2,7,30.588236,84,39.816795,9.177837359,48.92366675,70.9,153,2.61068,0.9960243100541191,2.25286,-0.019067,59.588116,11586,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
174,0,141,243.292201,10.980392,91,244,2220.0,141,12,80.16,80.39216,14.1,6,27.450981,88,143.42421,8.932479359,48.93531875,21.4,149,21.320549,0.7899681536539713,14.456884,0.153303,382.38434,9263,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0111X1
175,0,129,243.959749,32.941177,81,108,1592.5,129,10,27.13,80.0,14.16,8,14.901961,80,133.23659,9.612605615,48.47487048,259.1,526,1.595415,0.12645871441110976,1.685701,-0.084352,44.58675,4134,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
176,0,146,243.014056,55.294117,88,140,1806.5,146,10,38.94,80.0,14.12,7,14.901961,85,148.93207,10.15385362,48.47781648,286.5,436,6.236622,0.16347068822099142,3.62402,-0.127986,95.855255,4317,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
177,0,23,249.856423,22.745098,87,123,1399.5,23,13,25.66,70.588234,14.26,8,14.901961,84,24.227999,7.986601859,48.20571104,107.4,155,3.770981,0.969611750014912,6.404341,0.001937,169.3947,10907,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
178,0,94,245.906764,0.0,86,111,1433.0,94,9,26.05,80.0,14.22,7,14.901961,84,96.33751,9.21119886,49.10369343,36.7,781,2.030529,0.045407668426355415,0.0,0.0003,0.0,3664,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
179,0,91,246.073651,29.803923,81,109,1152.0,91,9,17.97,79.60784,14.18,8,14.901961,78,95.580055,8.953991615,48.66908448,256.1,464,1.740453,0.1349673925645688,1.432157,-0.071988,37.88052,4181,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0101X1
